app_name,app_id,review_id,username,review,rating,thumbs_up,at
Shopee,com.shopee.id,c7d70336-de82-4970-9bff-8daca9ae258a,Suci Adreani,aplikasi yang dapat dipercaya,5,0,2026-05-09 18:24:50
Shopee,com.shopee.id,64ecb470-ff94-4679-bd2d-0f06f61e2117,Muhammad Syahid,hebat,5,0,2026-05-09 18:22:06
Shopee,com.shopee.id,b942db8d-6fe4-4861-b513-18f4e57bec05,Ahad Hungkul,"spaylater masih di bekukan, tahun2 kemarin gw nanyain ke cs ada email masuk katanya shoppe meter saya di bawah 500, eh pas shoppe meter saya 711 dan aktif belanja di shoppe dan chat cs masih aja belum di buka aneh banget.",1,0,2026-05-09 18:18:05
Shopee,com.shopee.id,502000e2-e442-422a-b454-fa524875723a,Klinik mobil indonesia,SEPI BANGET YANG TANYA AJA GA ADA APALAGI YANG BELI..KALO ADA YG CHAT PASTI CHAT NYA CEKLIST 1 TAU TERKIRIM DAN TERBALAS ATAU TIDAK KE CALON PEMBELI,2,6,2026-05-09 18:17:01
Shopee,com.shopee.id,4a15bfe9-83f4-447e-8ece-c99e741e5a3b,Dym3 High performance,"aplikasi ini sangat buruk dari pengiriman dan barang palsu nya dan lebih mengecewakan lagi pihak shopee nya berpihak ke seler penipu, saya mengajukan return bahwa barang rusak/tidak bisa dipakai ntuk kalian yg ingin berbelanja online lebih baik hindari aplikasi busuk ini dikarenakan tidak akan bertanggung jawab atas semua pembelian kalian walaupun mengajukan return dengan bukti yg jelas",2,0,2026-05-09 18:14:01
Shopee,com.shopee.id,11031cdd-7a76-4ab5-86dd-9acbddcee22f,Arief mmj,lambat sekali pengiriman paketx,5,0,2026-05-09 18:13:54
Shopee,com.shopee.id,e95a3cf8-41e7-4c9b-83ea-3ecc72899114,Hasanuddin,harga lebih murah dari pada di tokoh !,5,0,2026-05-09 18:13:34
Shopee,com.shopee.id,db67540e-8ece-449d-ac9f-efa2d4fe19c5,Muhammad Farhan,video di shope kebanyakan menipu lain di Spil lain yang di jual kasian user yang baru menggunakan shope ..udah banyak korbanya .. kalo bisa video yang gak sesuai di pilter aja.. terima kasih..,5,0,2026-05-09 18:12:46
Shopee,com.shopee.id,922401b5-778a-4ea2-8689-5dc489843791,Junung Kurniawan,memberi kenyamanan dalam komunikasi baik,5,0,2026-05-09 18:12:08
Shopee,com.shopee.id,95424554-4e66-42e1-97f0-0a629be68ada,Arsyandi shofyan Shofyan,apk bagus... dan juga amanah,5,0,2026-05-09 18:11:19
Shopee,com.shopee.id,4d19cef7-2fcf-4be2-a487-545bb0eba29d,Iwan Prasetyo,"pertama ... Rekomendasi shopee video meresahkan, terkesan menawarkan harga terjangkau, padahal toko sudah tidak aktif selama beberapa minggu... kedua Banyak penawaran yang produknya berbeda dengan yang ada di video, originalitas produk di video tidak sesuai dengan produk realnya.",4,0,2026-05-09 18:10:40
Shopee,com.shopee.id,07a2b000-cc9c-42c8-8f36-7e696269fa01,Yellow,sangat mantappp,5,0,2026-05-09 18:10:12
Shopee,com.shopee.id,18cafbee-eaf9-41f7-b35e-8e71c14295ec,baikialjannah,"aplikasi bagus mempermudah kita belanja kebutuhan, dan aman..",5,0,2026-05-09 18:09:49
Shopee,com.shopee.id,0b406164-008f-4d7a-911e-030a073b13e7,hanii atul,"aplikasi nya saya udah pakai bertahun"" dan baik pelayanan nya,,tapi 1 bulan yang lalu saya memesan barang, sampai sekarang belum sampai,awalnya stuck aja 5 hari,terus udah 3 Minggu pas di cek udah kurir sedang menuju alamatmu,tapi aku tungguin ga ada kurir yg Dateng lohhh,harusnya kurir konfirmasi ngechat dulu kan bisa,ahirnya karna cape nunggu keesokan hari nya aku ke j&t nya katanya paket aku ga ada,aku cek di bagian lacak pesanan status nya kurir sedang ditugaskan selama 3 hr tp blm dateng",1,0,2026-05-09 18:09:25
Shopee,com.shopee.id,a2fd6f54-19d9-4084-a2d1-774d175bfdb9,Fajar Fadilah,mantul,5,0,2026-05-09 18:08:39
Shopee,com.shopee.id,4e4a3250-48b9-4600-9cb4-f4e55ef070e0,Opis Fis,"yang di butuhkan itu jawaban dan perbaikan, bukan malah bertele tele doang eh malah tak ada hasilnya",1,0,2026-05-09 18:04:36
Shopee,com.shopee.id,0df92dd9-9b20-46d2-b9b2-6b3b23cc5482,nunosatriani/ OZZ,"membantu sangatt...produk berkualitas,,bisa di andalkan..",5,0,2026-05-09 18:04:35
Shopee,com.shopee.id,4e7cca19-fdca-421b-b000-eea1792e39e9,Opias,setiap bertanya ke customer service tidak pernah mendapatkan solusi,1,2,2026-05-09 18:03:30
Shopee,com.shopee.id,a3ce94e4-0f2d-450c-85f6-89143db477cd,Oriza Prawinata,"shopee saya ga bisa cod🥹 udah mau 50 hari ini semenjak engga bisa cod karena paket saya batalkan, tapi saya batalkan karena saya lagi dikampung,udah saya tanya kurir nya mau saya jemput paketnya sebelum berangkat pulkam gabisa katanya, sedih ni dari habis lebaran mau co gabisa duitnya udah habis sekarang",3,0,2026-05-09 18:03:30
Shopee,com.shopee.id,616088d3-8637-4ebf-92bf-ef8a8fc02eb6,MASTER LEGEND Im NUR,iklan lu dimana mana ganggu di chorme ada lu di mana mana intinya ganggu banget,1,0,2026-05-09 18:00:37
Shopee,com.shopee.id,ffb5354f-4a6c-4a83-9552-d3610dd33b14,Ayu,"Ada gila2nya shopee ni, pengirimannnya kenapa bisa lama sekali? heran",2,0,2026-05-09 17:58:55
Shopee,com.shopee.id,cc79e330-a153-411e-aba5-e6e126a60a83,Zhafira Nirmala Ilham,tpi pketnya lama banget sampainya,4,0,2026-05-09 17:57:03
Shopee,com.shopee.id,86e5f316-36c7-4705-86fb-95a66e31827d,Boneng Bodoh,"saya senang dan juga sering belanja di Shopee, tetapi ada satu hal yang bikin saya KESAL BANGET sama Shopee yaitu IKLANNYA ITU mengganggu konten yang ingin saya lihat seperti saat saya hendak memencet link di google tiba tiba saja masuk ke aplikasi Shopee nya dan juga susah untuk keluar dan itu SANGAT SANGAT MENGGANGGU saya, tolong lah developer nya di kondisi kan itu aplikasi 🙏🏻 terimakasih, nanti saya kasih bintang 5 deh klo udah di perbaiki",2,5,2026-05-09 17:55:16
Shopee,com.shopee.id,94c37e6c-6bac-4214-a116-32f72098da79,Muhammad Anwar,"pengiriman sekarang sangat buruk, molor berhari-hari dari estimasi",2,0,2026-05-09 17:53:03
Shopee,com.shopee.id,6984ecdd-c748-4e7d-a0ed-c6873bf3bb20,reni verayunita,"buat shopee sarannya cuma di kurir sih,karena masih ada kurir yang suka lebih in nominal dan gx ada kembalian,udah kena biaya layanan mahal masih dikacangin sama kurir,untuk lebihan tergantung individu masing"" tapi etika kerja harus lebih diprioritaskan,saya tau kalau mereka cari seseran dari lebihan bayar cod tapi jangan curang dengan bilang gx ada kembalian tapi besoknya ditagih malah minta lebihan lagi",4,0,2026-05-09 17:52:35
Shopee,com.shopee.id,bb268233-b1e1-4c12-9ecc-d02cc03ab47c,wawan setiawan,masa baru kemarin tgl 8 pembaruan sekarang tgl sembilan minta lagi pembaruan,3,0,2026-05-09 17:51:43
Shopee,com.shopee.id,db1f6d0b-f43a-464d-8d8f-51116e1dc8ff,Alesana Screamo,shoope sangat sangat memuaskan,5,0,2026-05-09 17:51:41
Shopee,com.shopee.id,e6cffb18-ab1d-4d1a-b041-a682a10037f6,Hasan Gunawan,barang diterima sesuai,5,0,2026-05-09 17:50:58
Shopee,com.shopee.id,81284270-d52f-4652-9311-260de712b944,Hadi Prakoso,sudah bayar status masih blm bayar,1,0,2026-05-09 17:50:00
Shopee,com.shopee.id,17413087-a4ca-4902-80bd-e906c9c13248,Rubahima Pasi,bagus nih jadiiiiiisb,5,0,2026-05-09 17:49:31
Shopee,com.shopee.id,5cec2ebb-1208-45cf-af35-c77378d5e717,Sal Man,Aplikasi yang sangat bermanfaat.,5,0,2026-05-09 17:48:09
Shopee,com.shopee.id,45276799-811b-4264-974c-adc5adb00726,Adistya C Nugroho,"Bintang 5 ini bukan sekadar pujian tapi kritik dari saya pribadi. Selama saya pakai Shopee, saya lihat kurir SPX express sangat profesional melakukan profesinya. namun untuk kali ini, saya kecewa total. Saya ada di rumah, nomor hape aktif gak di silent tapi paket dibatalkan karena hal sebaliknya. Malah paket tersebut dikembalikan. Bagaimana solusinya? saya muak dengan sifat tidak profesional seperti ini. Mohon ditindaklanjuti.",5,0,2026-05-09 17:45:38
Shopee,com.shopee.id,757d3a8b-32be-44de-8368-a7157eab5d57,Reztya Oyrm,"Penanganan masalahnya tidak diberi kejelasan, pelayanan CS sangat buruk",1,0,2026-05-09 17:44:32
Shopee,com.shopee.id,1164e1cd-d35f-4171-a4ea-bf900587ddb2,Riki Kiki,"paket saya stuck udah setengah bulan udah komplain berkali-kali cuma di tanggepin doang, tapi setatus pesanan ngga berubah, tolong di perbaiki lagii",1,0,2026-05-09 17:44:04
Shopee,com.shopee.id,75a93465-c645-4a17-91b8-b86bac0baa4c,Yayan281 Erly,"Mohon Maaf Sebelumnya Aplikasi Shopee Indonesia ini Sebenarnya Sudah Cukup Bagus, Karena Menyediakan SPaylater dan Spinjaman Karena Sangat Membantu Untuk Transaksi Saya, Dalam Hal Transaksi Pembayaran Online, Tapi Saya Sangat Kecewa Dengan Aplikasi SPaylater ini, Karena Saya Sudah Bayar Tagihan Tapi Tidak Bisa Menggunakan Fitur ini lagi, Mohon Pihak Shopee Lebih Memperhatikan Peraturan Yang Ada, Jangan Sampai Pelanggan atau Pengguna Aplikasi ini Kecewa, Saya sudah lama menggunakan Aplikasi ini?",1,0,2026-05-09 17:43:22
Shopee,com.shopee.id,17053fdc-26d2-4057-ae64-2eb2144d3ae3,Fahmii,hama bet setiap muncul iklan apk ini pasti selalu susah buat keluar dari iklannya,2,0,2026-05-09 17:39:01
Shopee,com.shopee.id,ff9f35ba-3765-4f8a-a92c-2f663509c623,Gugu Bar,diskon tidak bisa dipakai,2,0,2026-05-09 17:38:46
Shopee,com.shopee.id,8b226c55-57c9-43c8-8035-e56e5ff06313,Maulida Zahwa wahyudi,"ini aplikasi membantu banget, aku mau beli barang jadi nggak ribet bagus juga, aman banget, aplikasinya udah terpercaya THANKYOU 👍🏻",5,0,2026-05-09 17:34:29
Shopee,com.shopee.id,47966a26-6669-46fc-b472-91356987ec0f,Rahmad Setiyo Budi,"pelayanan dalam pengembalian HAK konsumen saangat mengecewakan dan tidak baik. pengajuan dana refund tiket peswat saya dari tanggal 5 februari 2026 - 9 Mei 2026 belum juga di kembalikan. kalian menahan hak hak konsumen. TIM SHOPEE BINATANG TIDAK BERTANGGUNG JAWAB SAMA SEKALI, MENAHAN HAK KONSUMEN DAN MEMAKAN YANG BUKAN HAK MEREKA. APLIKASI SEPERTI SEHARUSNYA DI HAPUS SAJA. SANGAT MERUGIKAN.",1,1,2026-05-09 17:34:14
Shopee,com.shopee.id,3c9815c0-3c84-4484-9cbb-bb6a9c1e78e6,endog ceplok ceplok,bagus aja si,5,0,2026-05-09 17:32:43
Shopee,com.shopee.id,f5b9c4b4-b6f6-4e06-b709-ae562f2fee22,Pegiprastika Melati,shopeee krennn,5,0,2026-05-09 17:31:13
Shopee,com.shopee.id,c14566f7-3474-49f3-9f79-e277fbaa6382,Khairunnazmi Yunna,tolong sistem nya di benerin. dan juga kalo pesanan nya mau di kirim ke rumah. kurir nya harus ngechat atau kasih kabar. takut nanti kalo gak ada orang di rumah kalo paket nya COD. ini paket nya mau datang pas gak ada orang nya. kurir nya juga gak ngabarin,3,0,2026-05-09 17:29:21
Shopee,com.shopee.id,1fc12183-d114-425a-8db3-5944186f0c4a,Erry z,belanja macam macam,5,0,2026-05-09 17:27:29
Shopee,com.shopee.id,97ec71c6-724a-45a1-ab7f-65bce0182886,Indra Budi Supriyatna,"Selama ini saya memakai/menggunakan platform belanja online, hanya Shopee yang tidak pernah mengecewakan saya ,yang lain payah dah...",5,0,2026-05-09 17:27:16
Shopee,com.shopee.id,730e19e9-4059-4822-ad0b-ae147ed23f4b,Salma Farzana,harganya sangat murah dan tidak bohong,5,0,2026-05-09 17:26:45
Shopee,com.shopee.id,545e203d-a790-48a3-94de-f5f91aefd31f,Fiqi Fiqi,baik',5,0,2026-05-09 17:26:21
Shopee,com.shopee.id,c65920c1-2d1e-4ab9-a8bb-be03ebd34ee8,Kampeng bta22,mudah amanah dan gak ribet,5,0,2026-05-09 17:21:51
Shopee,com.shopee.id,401b497c-4a42-4313-b97e-e5d1ce02fd70,Fahmi Aflah Aufa,aplikasi ini suka bermasalah dan suka spam. Kebijakan returnnya pun gk jelas,1,0,2026-05-09 17:20:36
Shopee,com.shopee.id,34071f7d-2369-4ecf-acf9-51d72975a875,kd mr,"udah 2 Minggu barang belum sampe, kesel banget",1,0,2026-05-09 17:19:43
Shopee,com.shopee.id,1850cfb5-334e-4b3b-8bae-eccf2f03887e,FADILAH VBS,shopee anehh apk aneh,3,0,2026-05-09 17:17:02
Shopee,com.shopee.id,5e77a863-122e-495a-a099-b267d142321a,Sinta Bella,baru kali ini kecewa banget pesen cushion refil nya malah datang bedak tabur ngga jelas tnpa merek,1,0,2026-05-09 17:15:14
Shopee,com.shopee.id,2778a247-5a3b-4192-9682-95bdd15c5f38,War Sini,"pecah koin gak bernilai cuma perak an,minimal kasih seharga sebiji permen lah🥲",2,0,2026-05-09 17:13:54
Shopee,com.shopee.id,b7c6dae9-dc04-41a4-9afb-14de668a6878,Leonard Lorenzo,UIH MENGERIKAN 😅,5,0,2026-05-09 17:13:18
Shopee,com.shopee.id,dec2a6a8-f9cb-4679-abd0-b28d9e3cb523,Andarti Pujiastuti,alhamdulillah...selalu dapat harga murah,5,0,2026-05-09 17:13:06
Shopee,com.shopee.id,cdd881a8-c983-48dc-89e5-f9941859f5ee,Defri Chan,terimakash,5,0,2026-05-09 17:11:27
Shopee,com.shopee.id,f0c88ff6-1dd4-4269-8c2d-4f4c55a64398,Marina,cocok tau,5,0,2026-05-09 17:10:49
Shopee,com.shopee.id,e19046ed-5525-4433-8b4a-4d73231c4340,The Games,"Shopee sangat sensitif dan tidak relevan apalagi terhadap affiliate pemula sering kali dipersulit bahkan dipermainkan, mulai dari akun dibatasi, tidak bisa upload SV, share link tiba-tiba akun dinonaktifkan padahal aturannya sendiri suruh share link, bahkan lebih parahnya akun mudah dibanned permanen gara-gara masala kecil itupun sekali, bukannya dikasih peringatan main blokir aja tiba-tiba. Saran mending e-commerce lainnya lebih baik, untuk affiliate jauh lebih baik ditiktok.",1,0,2026-05-09 17:09:39
Shopee,com.shopee.id,4b12e3fe-6b61-405d-ac49-e234e05331fa,fifaa z,"shopee, tolong kasih nomor kurir di bagian pengantaran, karena kalo pesenan yang ga cod pasti dikirimnya lambat, pdhl status udah diantar kurir, pdhl kalo cod pasti lgsg dianter. tolong ya pihak shopee, kalo gini jadi ga bisa ngehubungin kurirnya",5,0,2026-05-09 17:07:23
Shopee,com.shopee.id,7a95d925-fee0-4431-8441-44d5679f1bbf,Aditya Muhamad nuron,kulir nya lelet semua bjur lah,2,0,2026-05-09 17:07:04
Shopee,com.shopee.id,1554a9bd-c737-40b7-9fd2-94df725d8bf2,Drajat Sumba,shopee emang jos pesanan sesuai,5,0,2026-05-09 17:03:55
Shopee,com.shopee.id,17e8d279-8463-4496-82f7-406d0bed5940,Fahmie Archam,"produk di beranda ga sesuai yang diminati. padahal udah search produk yg kita minati tapi tetep itu2 aja yg direkomendasikan. mau cek in biar dapet poin aja lemotnya minta ampun, harus berulang kali nge refresh.",1,0,2026-05-09 17:01:34
Shopee,com.shopee.id,64aa92cc-9a17-43c0-bd0f-e0d9efda0751,Yusup Sabilla,sangat sangat Rekomendasi,5,0,2026-05-09 16:55:23
Shopee,com.shopee.id,5e1bd535-a3f8-4ac9-8822-15d7cc31fd86,pulzis,"Saya mesen barang di akun baru kok malah ke blok yaa? Udah bayar padahal loh, emg si blom verif email si tapi kan udah ada nomor telpon.. Kenapa gabisa yaa? Duit saya gimna itu",2,0,2026-05-09 16:52:26
Shopee,com.shopee.id,419301f3-0e12-4d2c-b202-8281af1ca563,Raditya Sallmun,sangat Puas Pakai Apl.Shoopie TDK Ribet. pokoknya Muantaaap betul..👍👍👍👍,5,0,2026-05-09 16:51:13
Shopee,com.shopee.id,ce810ce7-9ba6-462a-8da0-e11e97640139,Christiano 29,Kurirnya busuk .. paket gak dianter malah ditinggal dirumah .. diambil kantor gak bisa,1,0,2026-05-09 16:49:14
Shopee,com.shopee.id,4dad03fc-2adc-4f9f-8d33-fec2b1f3f863,Nathania may,"Dear shopee,,, Tolong yaa kalau mau pake Spaylater,,rincian tambahan biaya penanganan(bunga bank) nya ditaruh difaktur,,jangan belakangan gitu,,biar jelas padat dan woke Biar tidak terkaget kaget shopee",4,1,2026-05-09 16:48:39
Shopee,com.shopee.id,29a680a3-2bb9-4764-9f80-05a154ea3b31,Hamdani Naibaho,banyak merek yg di cari tidak kelihatan. seperti pedro. yang di tampilkan malah merek lain.,1,0,2026-05-09 16:45:36
Shopee,com.shopee.id,362d6061-b41f-4d49-81c9-d613cae0820d,Fuat Ridwan,suiiipp,5,0,2026-05-09 16:43:40
Shopee,com.shopee.id,086b8d2f-9e85-4b1b-85bb-6428b724d18a,Cipta moderen Landscape,"saran saya untuk masyarakat Indonesia mending jangan download shope atau pakai shope bagi penjual maupun pembeli CS nya nggk bisa nyari solusi ketika akun terdapat kendala masalah pada apk , kalian punya otak yang pintar pakai Tokopedia tiktokshop saja beli sesuatu tidak ribet jadi penjual pun tidak sulit kayak aplikasi shopee ini saya benar benar kecewa saya meluapkan amarah saya hanya melalui comentar di apk ini agar masyarakat Indonesia pada tau buruknya apk shope ini",1,0,2026-05-09 16:38:32
Shopee,com.shopee.id,6f91486a-23dd-422f-9f5e-ececdf68ee23,Rizki Ramadani,"aplikasinya bagus, bagus",5,0,2026-05-09 16:31:01
Shopee,com.shopee.id,abe3b49d-1cb5-47e4-91ee-2e335f063131,Trijawati I,sangat bagus puas dengan pelayananya,5,0,2026-05-09 16:24:29
Shopee,com.shopee.id,0b42c7de-3d9d-4bbc-a229-e520447c3942,Rafani Weni,goooddd,5,0,2026-05-09 16:18:42
Shopee,com.shopee.id,492ddaf6-f15e-40c5-9cbb-37c3c5786147,Abu Uzair Jauhari,Alhamdulillah.. Aplikasi ini memudahkan kita utk mendapatkan barang yg kita inginkan sesuai dgn kemampuan. intinya memudahkan kita berbelanja terkhusus bagi orang yg tdk pandai menawar barang seperti saya,5,0,2026-05-09 16:17:24
Shopee,com.shopee.id,b0ff85a2-1fd4-4515-9a81-567c26a8f9f7,Dewi Nadya,sangaaaaaaat puas dgn sopiee,5,0,2026-05-09 16:15:54
Shopee,com.shopee.id,99fbfe68-ac1a-4902-93ca-62f6443d6ed8,Selamet Apriyadi,pengembalian barang dan dana nya ribet dan lama bahkan seperti pihak shopee seperti membantu kecurangan seller,1,0,2026-05-09 16:15:16
Shopee,com.shopee.id,0715002c-a4b1-4d81-9c21-34e947f378e8,Arif Bella,"seneng banget beli di shopee,selain barang nya bagus harganya juga murah",5,0,2026-05-09 16:15:06
Shopee,com.shopee.id,2814fbce-c110-446f-abcc-b4c471def672,Evan,aplikasi gk jelas,1,0,2026-05-09 16:09:43
Shopee,com.shopee.id,0b501574-dbb5-4e15-8bbe-a11624fdce33,Lutfhi Alfarid,susah masukin alaman langsung keluar tanpa ke simpan alamatnya aneh,1,0,2026-05-09 16:08:25
Shopee,com.shopee.id,710c08be-93e1-4244-aaca-c35558d3518f,Hasan Sobri,"kenapa sekarang pengiriman nya agak lambat ya, bisa sampai satu mingguan. biasa nya 3-4 hari sudah nyampe",5,0,2026-05-09 16:05:59
Shopee,com.shopee.id,8f7fe757-e086-4808-9224-fb5422fc1e05,Johan Andrianto,pengiriman lama selalu melewati batas estimasi,2,0,2026-05-09 16:05:58
Shopee,com.shopee.id,1f7856c2-935d-41b3-a9ec-a289d7ea2870,Kupeluk Hatimu,"Saya sebai customer,tolong stiap kurir di treaning supaya lebih sabar menghadapi customer krena itu rssiko pekerjaan. kita belanja bayar pake uang..terkadang kita sbagai customer membeli tidak sesuai tetep kita bayar,meskipun barang di kembalikan juga bisa..tapi terkadang kita lebih memilih untuk menerimanya dan membayarnya.",2,0,2026-05-09 16:04:59
Shopee,com.shopee.id,54a0fef5-374e-4c46-aec2-e691e4cfd03a,Asputri Yani,𝔰𝔞𝔫𝔤𝔞𝔱 𝔭𝔲𝔞𝔰,5,0,2026-05-09 16:03:57
Shopee,com.shopee.id,0404030c-a422-483c-ad4b-4bb12a285028,Saleh S (Aleng),"Sangat bagus,",5,0,2026-05-09 16:02:51
Shopee,com.shopee.id,798f02d9-3ebd-4c4f-85d4-79c91f9dc207,Saka Eka,belanja lebih mudah ngak perlu ribet,5,0,2026-05-09 15:58:37
Shopee,com.shopee.id,9d954e52-8535-4230-a192-6fd975980414,AIL ismail,banyak penipuan,1,0,2026-05-09 15:51:33
Shopee,com.shopee.id,d514156b-ed21-4b5e-9bcd-95ee441f2a0d,jeral friana,good puas banget,5,0,2026-05-09 15:49:36
Shopee,com.shopee.id,3267db18-2465-4fc0-909e-982afda2d879,Johan si Zombie,"sekarang parah dari pihak Spaylater dan Spinjam,,limit Spaylater 300rb akun gk bisa buat belanja,,padahal bayar tagihan tidak pernah terlambat.bener2 kecewa dan su gguh2 parah dan payah.",1,0,2026-05-09 15:49:18
Shopee,com.shopee.id,9bd7cfa3-9b14-4da6-8ddc-d181aa96e508,Nurhayati Nurhayati,Memudahkan belanja online berbagai kebutuhan dan dapat dipercaya produk²nya tapi ada juga beberapa seller yang kurang berkenan mutu produknya 🙏🙏 sukses sll shopee,5,0,2026-05-09 15:48:08
Shopee,com.shopee.id,7b8fec48-cd33-4529-904a-b8a3f6c57ebc,Mhd Fitri,puas belanja di shopee🙏😂,5,0,2026-05-09 15:47:22
Shopee,com.shopee.id,a570addd-5b0e-4955-b782-bfa055fb6af0,Xora,Tolong tambahin folder khusus wishlist (favorit) biar ga ke campur semua barang-barang yang pingin di beli,5,0,2026-05-09 15:45:43
Shopee,com.shopee.id,75e3c26e-b85a-4268-a2ff-24ec2233ace3,Faridah Sapri,belanja LEBIH menyenangkan dishopee. Banyak diskonnya LEBIH ngirit waktu juga.,5,0,2026-05-09 15:45:04
Shopee,com.shopee.id,bce196a7-4a9f-4dfc-b9c7-18b4c073965b,Frica Yudha,"sangat membantu sekali berbelanja di shopee, semakin mudah dan akurat.",5,0,2026-05-09 15:44:18
Shopee,com.shopee.id,d0f45e2e-7c5a-4bc2-9222-0f88ec9eaddb,Mustakim,terkait opsi stuck pengiriman telat dlm informasi update,4,0,2026-05-09 15:43:04
Shopee,com.shopee.id,f477d2c2-aecc-4858-b319-7ef930a595dd,Zumba Duduk,terlalu lama dalam pengiriman 5 hari barang Tampa ada pergerakan. management pengiriman berantakan,1,0,2026-05-09 15:42:39
Shopee,com.shopee.id,8e0034ae-dfda-4e19-b899-01cdc4cd7e53,mariana,"untk apk nya bagus,,tpi jelek di bagian pengirimannya tlng dong sampaikan ke pihak spx kalo cari kurir tu jngn cwek,soalny banyak tingkah udh tau paket itu udah mau 2 minggu di perjalanan eh pas udh datang dan udh mau diantar ke alamat malah gak diantr ke alamt dg alasan hari sudah malam ,orang pesan paket karna butuh kalo gk butuh gk mungkin orang pesan.. padahal udh di wa dri pagi,,siang sampe sore ditanya kpn paketny di antar malah gak dijawab,giliran sdah malam baru dikonfir klo hri sdah mlm",3,0,2026-05-09 15:41:19
Shopee,com.shopee.id,a14bb0c0-937e-4a5f-a674-6cdae5bed489,aurel ia,PENGIRIMAN LAMA BANGET KEK SIPUT SEMINGGUAN BISA BISANYA NYAMPE PAKET GA KEK APLIKASI SEBELAH 2 HARI UDAH DTG JDI MLS MESEN DI SINI TOLONG YA GANTI AJA EKSPEDISI NYA BIAR CEPET,1,0,2026-05-09 15:40:13
Shopee,com.shopee.id,e39ac215-311c-4e2f-adc0-7f8ca71d7c1b,Nurul Aini,barang bagus,5,0,2026-05-09 15:38:34
Shopee,com.shopee.id,55b3a5e1-99ef-4570-971a-60cca3504956,Renii AfriyantiReni,"kecewa bgt makin kesinii pket yg hrusnya nympe tgl sekian tpi udh tanggal sekian ga nyampe2 jugaaa,skrg klo mo co juga hrus mikir ribuan kaliii karna lama datang nya padahall keterangan nya udh dihub daerah masing2 tinggal dianterin bahkan 2 hari kemaren posisi pket menuju alamatmu tpi ujung nya gajadi dikirim trus wk.",3,0,2026-05-09 15:38:32
Shopee,com.shopee.id,346eeddd-76ce-4e03-acd2-9f69fad23105,Nasrullah Ullah,apakah dsini bisa meminjamkan uang kepada orang yang butuh termasuk sya slah 1 nya,4,0,2026-05-09 15:37:47
Shopee,com.shopee.id,7ae85436-9621-4da5-8899-070680717c2b,TEJA ASSALAM,terimakasih atas pelayanan nya saya Muhammad teja ALMA'RUF,5,0,2026-05-09 15:37:44
Shopee,com.shopee.id,2f926087-0fa4-4018-97d1-4dfaff1b2b23,Bang Ost,sejauh ini shopee tenpat belanja ternyaman👍,5,0,2026-05-09 15:37:12
Shopee,com.shopee.id,41a82462-0887-4596-aef4-7150cbbd04eb,Thk Mks,Shopee mantap dan super keren🥰🫰,5,0,2026-05-09 15:36:34
Shopee,com.shopee.id,8ac750f4-0043-4515-8274-a405fd7d7807,Gabe Simatupang,Kasih banyak terima kasih,5,0,2026-05-09 15:31:24
Shopee,com.shopee.id,0e9dc4d3-aa41-4429-b681-27a924acf194,Zawil Kiram,aplikasi belanja terbaik nomor satu di Indonesia,5,0,2026-05-09 15:31:08
Shopee,com.shopee.id,6f4b973a-d976-4fd2-b3ad-84b5b2d5e041,Muhammad Alfatir,buat lebih bagus lagi,5,0,2026-05-09 15:29:17
Shopee,com.shopee.id,54ae999a-315c-49f4-9ff4-23c225b56554,Astuti Alsetiono,"paket pengiriman cepat.sesuai estimasi,aman,konfirmasi kdtangan paket.toko toko yg amanah.",5,0,2026-05-09 15:28:31
Shopee,com.shopee.id,688a5303-8546-4ccc-a002-a29edd99aa95,Nazril Syahputra,apk ini sangat memuaskan aku suka,5,0,2026-05-09 15:27:23
Shopee,com.shopee.id,f4e412f3-6fc5-4087-acf9-6d74279166ed,Yo_yon Suyono88,Untuk saat ini nyaman belanja bersama Shoope..,5,0,2026-05-09 15:26:47
Shopee,com.shopee.id,4e441efc-5ce2-4956-8232-128c998dee65,Wilda Sahla,tolong sisitem coinnya diperbaiki karena saat saya menukarkan coin sopi karena uang saya kurang 200 perak sistem tidak bisa mendeteksinya alhasil saya tidak bisa membeli barang tersebut (shopee pay),1,0,2026-05-09 15:26:01
Shopee,com.shopee.id,7ecb2f1e-383b-4efb-a098-1b1b2bc83402,Magriby Tansuir,aku sudah kasi bintang lima skrg tingkat terus layanan nya,5,0,2026-05-09 15:17:37
Shopee,com.shopee.id,89223122-5d4e-4bba-9a6c-ea3f8dc9e922,Wayan Sigra,"​""Bintang 5 buat Shopee! Selalu puas dengan barang-barang yang saya beli, kualitasnya oke dan kuat. Pelayanan seller terbaik dan sangat membantu. Terima kasih Shopee sudah jadi platform belanja andalan saya!""",5,0,2026-05-09 15:17:22
Shopee,com.shopee.id,be1e0d29-d278-4d7b-a87f-ae56c1acc838,Meivan Wahani,tidak bisa aktifkan paylater,1,0,2026-05-09 15:15:33
Shopee,com.shopee.id,2ccec9f1-71f2-4cac-adce-308a8baebd89,SANTOSO PUTRA,kadang ada toko yang tidak amanah,5,0,2026-05-09 15:11:18
Shopee,com.shopee.id,430fd509-9828-43df-bd7b-a53417677b3f,Syaifudin Yusuf,melebihi tanggal estimasi tolol banget jir,1,0,2026-05-09 15:08:57
Shopee,com.shopee.id,966922d4-6531-4e84-a1d1-b12143fedf3e,Askana Sakhi,sukaaaaaa maksaih,5,0,2026-05-09 15:08:32
